workload,workload_mode,dataset,split,evaluation_role,selection_policy,placement,graph_compute_placement,kv_storage_placement,baseline,memory_token_tile,topology_num_stacks,topology_banks_per_stack,topology_banks_per_pseudo_channel,topology_total_banks,topology_sid_count,num_queries,mean_latency_ns,p50_latency_ns,p95_latency_ns,selected_kv_count,selected_key_item_count,selected_value_item_count,cacheable_item_count,nog_count,gnn_layer_count,target_node_count,question_node_count,total_item_count,node_text_item_count,edge_text_item_count,selected_key_ratio,selected_value_ratio,selected_kv_ratio,memory_cache_bytes,edge_cache_bytes,full_key_bytes,full_value_bytes,selected_key_bytes,selected_value_bytes,persistent_cache_bytes,runtime_loaded_cache_bytes,traffic_byte_accounting,persistent_scale_bytes,runtime_loaded_scale_bytes,persistent_gather_index_metadata_bytes,runtime_gather_index_metadata_bytes,persistent_total_bytes,runtime_loaded_total_bytes,cache_inventory_sequence_tokens,cache_inventory_valid_text_tokens,selected_sequence_tokens,valid_text_tokens,stored_key_tokens,stored_value_tokens,trace_cached_qk_groups,trace_cached_pv_groups,runtime_qk_elements,runtime_pv_output_elements,nog_runtime_qk_elements,nog_runtime_pv_output_elements,selected_kv_active_banks,selected_kv_items_per_bank_mean,selected_kv_active_stacks,selected_kv_active_sid_domains,selected_kv_items_per_bank_p95,selected_kv_items_per_bank_max,selected_kv_bank_imbalance,selected_kv_bank_collision_ratio,selected_kv_stack_imbalance,selected_kv_sid_domain_imbalance,dominant_cached_kv_bottleneck_bank,cached_kv_bottleneck_bank_query_fraction,q_broadcast_bytes,score_traffic_bytes,p_return_traffic_bytes,message_reduce_traffic_bytes,local_combine_buffer_max_bytes,local_buffer_bytes_per_group,local_buffer_bytes_per_head_tile,local_buffer_bytes_per_destination,local_buffer_resident_head_tiles,local_buffer_concurrent_destinations,local_buffer_active_destinations_max,local_buffer_capacity_bytes_per_bank,local_buffer_overflow_bytes_per_bank,local_buffer_capacity_utilization,local_buffer_capacity_exceeded_query_fraction,pc_reducer_buffer_max_bytes,active_banks,active_pseudo_channels,active_stacks,near_bank_pe_utilization,reducer_utilization,bank_imbalance,pseudo_channel_imbalance,local_combine_reduction_ratio,pc_reduction_ratio,avg_edges_per_bank_dst,p95_edges_per_bank_dst,max_edges_per_bank_dst,message_traffic_before_local_combine,message_traffic_after_local_combine,mean_gnn_score_cycles,mean_gnn_message_cycles,mean_cached_kv_cycles,mean_reducer_cycles,mean_scheduling_cycles,mean_q8k8_vdot_cycles,mean_gnn_score_scale_cycles,mean_p8v8_vmul_cycles,mean_gnn_value_scale_cycles,mean_local_vadd_input_edge_groups,mean_local_vadd_initialization_groups,mean_local_vadd_operation_groups,mean_local_vadd_cycles,mean_q8k2_lut_cycles,mean_p8v2_lut_cycles,mean_cached_kv_scale_cycles,mean_cached_kv_lut_scale_overlap,mean_cached_kv_critical_lut_cycles,mean_cached_kv_critical_scale_cycles,mean_cached_kv_unoverlapped_cycles,mean_cached_kv_overlap_hidden_cycles,mean_cached_kv_raw_lut_fraction,mean_cached_kv_raw_scale_fraction,mean_cached_kv_overlap_hidden_fraction,mean_cached_kv_pipeline_compute_fraction,mean_cached_kv_pipeline_critical_path_fraction,mean_pc_reduce_cycles,mean_global_reduce_cycles,mean_cross_stack_merge_cycles,mean_h100_cache_read_cycles,mean_h100_int2_unpack_cycles,mean_h100_scale_dequant_cycles,mean_h100_layout_conversion_cycles,mean_h100_irregular_gather_penalty_cycles,mean_h100_small_batch_penalty_cycles,mean_h100_fixed_overhead_cycles,mean_h100_gnn_score_groups,mean_h100_gnn_message_groups,mean_h100_cached_kv_groups,dominant_bottleneck_stage,bottleneck_stage_query_fraction,mean_bottleneck_cycles,mean_bottleneck_fraction,duplicate_edge_count,duplicate_edge_ratio,unique_src_dst_count,in_degree_mean,in_degree_p50,in_degree_p95,in_degree_max,out_degree_mean,out_degree_p50,out_degree_p95,out_degree_max,dst_degree_hist_0,dst_degree_hist_1,dst_degree_hist_2_3,dst_degree_hist_4_7,dst_degree_hist_8_15,dst_degree_hist_16_31,dst_degree_hist_32_63,dst_degree_hist_64_plus,unique_source_banks,mapping_difference_ratio_vs_hash,edge_active_banks,edge_active_pseudo_channels,edge_active_stacks,edge_active_sid_domains,bank_edge_count_mean,bank_edge_count_p50,bank_edge_count_p95,bank_edge_count_max,pc_edge_count_mean,pc_edge_count_p50,pc_edge_count_p95,pc_edge_count_max,sharded_destination_count,stack_edge_count_mean,stack_edge_count_p95,stack_edge_count_max,stack_imbalance,sid_domain_imbalance,total_destination_shards,average_shards_per_destination,max_shards_per_destination,mean_compute_cycles,mean_communication_cycles,mean_q_broadcast_cycles,mean_bank_to_pc_communication_cycles,mean_pc_to_global_communication_cycles,mean_global_to_npu_communication_cycles,mean_critical_path_cycles,mean_critical_path_latency_ns,mean_traffic_stall_fraction,mean_q_broadcast_critical_bank_bytes,mean_bank_to_pc_total_bytes,mean_bank_to_pc_critical_bank_bytes,mean_bank_to_pc_critical_pc_bytes,mean_pc_to_global_total_bytes,mean_pc_to_global_critical_pc_bytes,mean_pc_to_global_critical_stack_bytes,mean_global_to_npu_bytes,mean_global_to_npu_critical_stack_bytes,mean_pc_reducer_input_groups,mean_pc_reducer_output_groups,mean_global_reducer_input_groups,mean_global_reducer_output_groups,mean_global_reducer_critical_stack_input_groups,mean_cross_stack_duplicate_output_groups
cora_node,trace,cora_node,validation,config_selection,target_1hop,source_dst_locality,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,5,512,32,2560,2,100,312307891.200000,301747200.000000,392732544.000000,8.230000,8.230000,8.230000,99.470000,1.000000,6.000000,1.000000,1.000000,100.470000,97.470000,3.000000,0.145626,0.145626,0.145626,26075463.680000,909312.000000,16977146.880000,16977146.880000,988492.800000,988492.800000,60029757.440000,28052449.280000,separate_quantized_data_fp32_scale_and_uint32_gather_index,2240860.160000,1680281.600000,397.880000,792.920000,62271015.480000,29733523.800000,24040.990000,11180.830000,1696.990000,643.550000,3861.300000,3861.300000,126527078.400000,126527078.400000,335012904.960000,316051292.160000,6291456.000000,3145728.000000,8.230000,1.000000,5.000000,8.230000,1.000000,1.000000,1.000000,0.000000,1.296724,1.000000,0,1.000000,83125862.400000,13672120.320000,6836060.160000,2363259617.280000,0.000000,128.000000,1024.000000,1024.000000,1.000000,0.000000,1.000000,1024.000000,0.000000,0.000000,0.000000,3193896.960000,105.700000,41.970000,5.000000,0.002365,0.340393,8.665554,4.369283,0.617142,0.000000,2.739355,6.860500,24.750000,1750031400.960000,613228216.320000,9732096.000000,9732096.000000,99239854.080000,433305.600000,3072.000000,4866048.000000,4866048.000000,4866048.000000,4866048.000000,0.000000,0.000000,0.000000,0.000000,24809963.520000,24809963.520000,49619927.040000,0.000000,49619927.040000,49619927.040000,99239854.080000,0.000000,0.500000,0.500000,0.000000,0.845645,0.807435,368762.880000,64542.720000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,pim_cached_kv_scale,1.000000,49619927.040000,0.403717,0.000000,0.000000,278.160000,2.739355,1.990000,6.860500,24.750000,2.739355,1.990000,6.860500,24.750000,0.000000,34.910000,41.600000,16.350000,3.460000,0.860000,0.240000,0.050000,97.470000,1.000000,97.470000,40.040000,4.860000,65.630000,2.739355,1.990000,6.860500,24.750000,6.513562,5.245000,14.924500,30.010000,0.000000,55.669333,72.467000,75.500000,1.359888,6.301711,97.470000,1.000000,1.000000,118704046.080000,5782732.800000,15360.000000,4869120.000000,375767.040000,522485.760000,124923156.480000,312307891.200000,0.043660,786432.000000,1750031400.960000,155713536.000000,188806594.560000,613228216.320000,23655874.560000,132183490.560000,613228216.320000,132183490.560000,54688481.280000,19163381.760000,19163381.760000,19163381.760000,4130734.080000,0.000000
cora_node,trace,cora_node,validation,config_selection,target_1hop,source_dst_locality,source_dst_locality,balanced,pim_selective_kv_local_combine,4,5,512,32,2560,2,100,311501491.200000,301132800.000000,390852480.000000,8.230000,8.230000,8.230000,99.470000,1.000000,6.000000,1.000000,1.000000,100.470000,97.470000,3.000000,0.145626,0.145626,0.145626,26075463.680000,909312.000000,16977146.880000,16977146.880000,988492.800000,988492.800000,60029757.440000,28052449.280000,separate_quantized_data_fp32_scale_and_uint32_gather_index,2240860.160000,1680281.600000,397.880000,792.920000,62271015.480000,29733523.800000,24040.990000,11180.830000,1696.990000,643.550000,3861.300000,3861.300000,126527078.400000,126527078.400000,335012904.960000,316051292.160000,6291456.000000,3145728.000000,8.230000,1.000000,5.000000,8.230000,1.000000,1.000000,1.000000,0.000000,1.296724,1.000000,0,1.000000,83125862.400000,13672120.320000,6836060.160000,1226456432.640000,1024.000000,128.000000,1024.000000,1024.000000,1.000000,1.000000,1.000000,1024.000000,0.000000,1.000000,0.000000,3193896.960000,105.700000,41.970000,5.000000,0.002390,0.755125,8.665554,4.369283,0.617142,0.000000,2.739355,6.860500,24.750000,1750031400.960000,613228216.320000,9732096.000000,14401536.000000,99239854.080000,110745.600000,3072.000000,4866048.000000,4866048.000000,4866048.000000,4866048.000000,54688481.280000,19163381.760000,35525099.520000,4669440.000000,24809963.520000,24809963.520000,49619927.040000,0.000000,49619927.040000,49619927.040000,99239854.080000,0.000000,0.500000,0.500000,0.000000,0.817300,0.809287,46202.880000,64542.720000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,pim_cached_kv_scale,1.000000,49619927.040000,0.404643,0.000000,0.000000,278.160000,2.739355,1.990000,6.860500,24.750000,2.739355,1.990000,6.860500,24.750000,0.000000,34.910000,41.600000,16.350000,3.460000,0.860000,0.240000,0.050000,97.470000,1.000000,97.470000,40.040000,4.860000,65.630000,2.739355,1.990000,6.860500,24.750000,6.513562,5.245000,14.924500,30.010000,0.000000,55.669333,72.467000,75.500000,1.359888,6.301711,97.470000,1.000000,1.000000,123373486.080000,1113292.800000,15360.000000,199680.000000,375767.040000,522485.760000,124600596.480000,311501491.200000,0.008912,786432.000000,613228216.320000,6291456.000000,23655874.560000,613228216.320000,23655874.560000,132183490.560000,613228216.320000,132183490.560000,19163381.760000,19163381.760000,19163381.760000,19163381.760000,4130734.080000,0.000000
cora_node,trace,cora_node,test,final_evaluation,target_1hop,source_dst_locality,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,5,512,32,2560,2,100,319321728.000000,309085440.000000,394902912.000000,10.320000,10.320000,10.320000,100.920000,1.000000,6.000000,1.000000,1.000000,101.920000,98.920000,3.000000,0.164969,0.164969,0.164969,26455572.480000,909312.000000,17341009.920000,17341009.920000,1338178.560000,1338178.560000,61137592.320000,29131929.600000,separate_quantized_data_fp32_scale_and_uint32_gather_index,2273525.760000,1716879.360000,403.680000,899.040000,63411521.760000,30849708.000000,24463.480000,11417.720000,2192.170000,871.210000,5227.260000,5227.260000,171286855.680000,171286855.680000,345169182.720000,320612597.760000,6291456.000000,3145728.000000,10.320000,1.000000,5.000000,10.320000,1.000000,1.000000,1.000000,0.000000,1.315347,1.000000,0,1.000000,85815459.840000,14353367.040000,7176683.520000,2459581808.640000,0.000000,128.000000,1024.000000,1024.000000,1.000000,0.000000,1.000000,1024.000000,0.000000,0.000000,0.000000,3241410.560000,109.120000,42.510000,5.000000,0.002882,0.333845,8.919767,4.471779,0.638130,0.000000,2.875339,7.061000,26.130000,1837230981.120000,622350827.520000,10274734.080000,10274734.080000,100663296.000000,456345.600000,3072.000000,5137367.040000,5137367.040000,5137367.040000,5137367.040000,0.000000,0.000000,0.000000,0.000000,25165824.000000,25165824.000000,50331648.000000,0.000000,50331648.000000,50331648.000000,100663296.000000,0.000000,0.500000,0.500000,0.000000,0.838969,0.800003,390881.280000,65464.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,pim_cached_kv_scale,1.000000,50331648.000000,0.400002,0.000000,0.000000,292.020000,2.875339,2.015000,7.061000,26.130000,2.875339,2.015000,7.061000,26.130000,0.000000,32.970000,44.550000,16.300000,3.880000,0.880000,0.310000,0.030000,98.920000,1.000000,98.920000,40.270000,4.900000,66.520000,2.875339,2.015000,7.061000,26.130000,6.780654,5.435000,16.035500,31.810000,0.000000,58.430667,76.797000,80.340000,1.388399,6.465344,98.920000,1.000000,1.000000,121212764.160000,6056509.440000,15360.000000,5140439.040000,370851.840000,529858.560000,127728691.200000,319321728.000000,0.045016,786432.000000,1837230981.120000,164395745.280000,200131215.360000,622350827.520000,23341301.760000,134070927.360000,622350827.520000,134070927.360000,57413468.160000,19448463.360000,19448463.360000,19448463.360000,4189716.480000,0.000000
cora_node,trace,cora_node,test,final_evaluation,target_1hop,source_dst_locality,source_dst_locality,balanced,pim_selective_kv_local_combine,4,5,512,32,2560,2,100,318458496.000000,308332800.000000,393136512.000000,10.320000,10.320000,10.320000,100.920000,1.000000,6.000000,1.000000,1.000000,101.920000,98.920000,3.000000,0.164969,0.164969,0.164969,26455572.480000,909312.000000,17341009.920000,17341009.920000,1338178.560000,1338178.560000,61137592.320000,29131929.600000,separate_quantized_data_fp32_scale_and_uint32_gather_index,2273525.760000,1716879.360000,403.680000,899.040000,63411521.760000,30849708.000000,24463.480000,11417.720000,2192.170000,871.210000,5227.260000,5227.260000,171286855.680000,171286855.680000,345169182.720000,320612597.760000,6291456.000000,3145728.000000,10.320000,1.000000,5.000000,10.320000,1.000000,1.000000,1.000000,0.000000,1.315347,1.000000,0,1.000000,85815459.840000,14353367.040000,7176683.520000,1244701655.040000,1024.000000,128.000000,1024.000000,1024.000000,1.000000,1.000000,1.000000,1024.000000,0.000000,1.000000,0.000000,3241410.560000,109.120000,42.510000,5.000000,0.002878,0.754758,8.919767,4.471779,0.638130,0.000000,2.875339,7.061000,26.130000,1837230981.120000,622350827.520000,10274734.080000,15215493.120000,100663296.000000,111052.800000,3072.000000,5137367.040000,5137367.040000,5137367.040000,5137367.040000,57413468.160000,19448463.360000,37965004.800000,4940759.040000,25165824.000000,25165824.000000,50331648.000000,0.000000,50331648.000000,50331648.000000,100663296.000000,0.000000,0.500000,0.500000,0.000000,0.809665,0.801944,45588.480000,65464.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,pim_cached_kv_scale,1.000000,50331648.000000,0.400972,0.000000,0.000000,292.020000,2.875339,2.015000,7.061000,26.130000,2.875339,2.015000,7.061000,26.130000,0.000000,32.970000,44.550000,16.300000,3.880000,0.880000,0.310000,0.030000,98.920000,1.000000,98.920000,40.270000,4.900000,66.520000,2.875339,2.015000,7.061000,26.130000,6.780654,5.435000,16.035500,31.810000,0.000000,58.430667,76.797000,80.340000,1.388399,6.465344,98.920000,1.000000,1.000000,126153523.200000,1115750.400000,15360.000000,199680.000000,370851.840000,529858.560000,127383398.400000,318458496.000000,0.008717,786432.000000,622350827.520000,6291456.000000,23341301.760000,622350827.520000,23341301.760000,134070927.360000,622350827.520000,134070927.360000,19448463.360000,19448463.360000,19448463.360000,19448463.360000,4189716.480000,0.000000
cora_link,trace,cora_link,validation,config_selection,target_1hop,source_dst_locality,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,5,512,32,2560,2,100,328422604.800000,315636480.000000,419581824.000000,14.890000,14.890000,14.890000,118.880000,1.000000,6.000000,2.000000,1.000000,119.880000,116.910000,2.970000,0.149919,0.149919,0.149919,31163678.720000,900433.920000,20506490.880000,20506490.880000,2147773.440000,2147773.440000,72176660.480000,35459225.600000,separate_quantized_data_fp32_scale_and_uint32_gather_index,2678128.640000,2039214.080000,475.520000,1190.240000,74855264.640000,37499629.920000,28823.220000,13478.580000,3304.210000,1398.290000,8389.740000,8389.740000,274915000.320000,274915000.320000,414619975.680000,377109872.640000,6291456.000000,3145728.000000,14.890000,1.000000,4.970000,14.890000,1.000000,1.000000,1.000000,0.000000,1.141496,1.000000,0,1.000000,103565230.080000,17117675.520000,8558837.760000,2926596587.520000,0.000000,128.000000,1024.000000,1024.000000,1.000000,0.000000,1.000000,1024.000000,0.000000,0.000000,0.000000,3830906.880000,131.690000,48.680000,4.970000,0.004299,0.293498,10.127855,4.836648,0.650297,0.000000,2.935984,7.168500,30.250000,2191062466.560000,735534120.960000,11894784.000000,11894784.000000,100073472.000000,524083.200000,3072.000000,5947392.000000,5947392.000000,5947392.000000,5947392.000000,0.000000,0.000000,0.000000,0.000000,25018368.000000,25018368.000000,50036736.000000,0.000000,50036736.000000,50036736.000000,100073472.000000,0.000000,0.500000,0.500000,0.000000,0.816305,0.772925,447037.440000,77045.760000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,pim_cached_kv_scale,1.000000,50036736.000000,0.386463,0.000000,0.000000,348.260000,2.935984,2.030000,7.168500,30.250000,2.935984,2.030000,7.168500,30.250000,0.000000,38.130000,52.080000,20.940000,4.220000,1.130000,0.350000,0.060000,116.910000,1.000000,116.910000,46.260000,4.940000,77.920000,2.935984,2.030000,7.168500,30.250000,7.336617,5.960000,16.555500,36.380000,0.000000,69.668000,89.849000,93.620000,1.343116,7.271589,116.910000,1.000000,1.000000,123863040.000000,6978846.720000,15360.000000,5950464.000000,390512.640000,622510.080000,131369041.920000,328422604.800000,0.050923,786432.000000,2191062466.560000,190316544.000000,228883169.280000,735534120.960000,24599592.960000,157789716.480000,735534120.960000,157789716.480000,68470702.080000,22985441.280000,22985441.280000,22985441.280000,4930928.640000,0.000000
cora_link,trace,cora_link,validation,config_selection,target_1hop,source_dst_locality,source_dst_locality,balanced,pim_selective_kv_local_combine,4,5,512,32,2560,2,100,327425126.400000,314822400.000000,417480576.000000,14.890000,14.890000,14.890000,118.880000,1.000000,6.000000,2.000000,1.000000,119.880000,116.910000,2.970000,0.149919,0.149919,0.149919,31163678.720000,900433.920000,20506490.880000,20506490.880000,2147773.440000,2147773.440000,72176660.480000,35459225.600000,separate_quantized_data_fp32_scale_and_uint32_gather_index,2678128.640000,2039214.080000,475.520000,1190.240000,74855264.640000,37499629.920000,28823.220000,13478.580000,3304.210000,1398.290000,8389.740000,8389.740000,274915000.320000,274915000.320000,414619975.680000,377109872.640000,6291456.000000,3145728.000000,14.890000,1.000000,4.970000,14.890000,1.000000,1.000000,1.000000,0.000000,1.141496,1.000000,0,1.000000,103565230.080000,17117675.520000,8558837.760000,1471068241.920000,1024.000000,128.000000,1024.000000,1024.000000,1.000000,1.000000,1.000000,1024.000000,0.000000,1.000000,0.000000,3830906.880000,131.690000,48.680000,4.970000,0.004250,0.759337,10.127855,4.836648,0.650297,0.000000,2.935984,7.168500,30.250000,2191062466.560000,735534120.960000,11894784.000000,17645568.000000,100073472.000000,125091.840000,3072.000000,5947392.000000,5947392.000000,5947392.000000,5947392.000000,68470702.080000,22985441.280000,45485260.800000,5750784.000000,25018368.000000,25018368.000000,50036736.000000,0.000000,50036736.000000,50036736.000000,100073472.000000,0.000000,0.500000,0.500000,0.000000,0.783253,0.775085,48046.080000,77045.760000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,pim_cached_kv_scale,1.000000,50036736.000000,0.387542,0.000000,0.000000,348.260000,2.935984,2.030000,7.168500,30.250000,2.935984,2.030000,7.168500,30.250000,0.000000,38.130000,52.080000,20.940000,4.220000,1.130000,0.350000,0.060000,116.910000,1.000000,116.910000,46.260000,4.940000,77.920000,2.935984,2.030000,7.168500,30.250000,7.336617,5.960000,16.555500,36.380000,0.000000,69.668000,89.849000,93.620000,1.343116,7.271589,116.910000,1.000000,1.000000,129613824.000000,1228062.720000,15360.000000,199680.000000,390512.640000,622510.080000,130970050.560000,327425126.400000,0.009417,786432.000000,735534120.960000,6291456.000000,24599592.960000,735534120.960000,24599592.960000,157789716.480000,735534120.960000,157789716.480000,22985441.280000,22985441.280000,22985441.280000,22985441.280000,4930928.640000,0.000000
cora_link,trace,cora_link,test,final_evaluation,target_1hop,source_dst_locality,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,5,512,32,2560,2,100,320207078.400000,311976960.000000,402194304.000000,16.820000,16.820000,16.820000,117.430000,1.000000,6.000000,2.000000,1.000000,118.430000,115.430000,3.000000,0.196918,0.196918,0.196918,30783569.920000,909312.000000,20230686.720000,20230686.720000,2512235.520000,2512235.520000,71244943.360000,35808040.960000,separate_quantized_data_fp32_scale_and_uint32_gather_index,2645463.040000,2027315.200000,469.720000,1277.080000,73890876.120000,37836633.240000,28458.060000,13299.020000,3788.530000,1635.570000,9813.420000,9813.420000,321566146.560000,321566146.560000,415890063.360000,372548567.040000,6291456.000000,3145728.000000,16.820000,1.000000,5.000000,16.820000,1.000000,1.000000,1.000000,0.000000,1.155481,1.000000,0,1.000000,103840481.280000,16545546.240000,8272773.120000,2844052684.800000,0.000000,128.000000,1024.000000,1024.000000,1.000000,0.000000,1.000000,1024.000000,0.000000,0.000000,0.000000,3782410.240000,132.040000,48.470000,5.000000,0.004930,0.329101,9.001448,4.397214,0.649830,0.000000,2.888332,6.808000,26.380000,2117829918.720000,726222766.080000,10373038.080000,10373038.080000,100663296.000000,472320.000000,3072.000000,5186519.040000,5186519.040000,5186519.040000,5186519.040000,0.000000,0.000000,0.000000,0.000000,25165824.000000,25165824.000000,50331648.000000,0.000000,50331648.000000,50331648.000000,100663296.000000,0.000000,0.500000,0.500000,0.000000,0.836036,0.795559,396042.240000,76277.760000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,pim_cached_kv_scale,1.000000,50331648.000000,0.397779,0.000000,0.000000,336.620000,2.888332,2.065000,6.808000,26.380000,2.888332,2.065000,6.808000,26.380000,0.000000,37.530000,53.010000,19.530000,3.760000,1.280000,0.300000,0.020000,115.430000,1.000000,115.430000,45.740000,5.000000,77.010000,2.888332,2.065000,6.808000,26.380000,7.017192,5.770000,16.245000,32.230000,0.000000,67.324000,85.996000,89.060000,1.331525,6.498909,115.430000,1.000000,1.000000,121409372.160000,6198067.200000,15360.000000,5189591.040000,376750.080000,616366.080000,128082831.360000,320207078.400000,0.046453,786432.000000,2117829918.720000,165968609.280000,202773626.880000,726222766.080000,23718789.120000,156216852.480000,726222766.080000,156216852.480000,66182184.960000,22694461.440000,22694461.440000,22694461.440000,4881776.640000,0.000000
cora_link,trace,cora_link,test,final_evaluation,target_1hop,source_dst_locality,source_dst_locality,balanced,pim_selective_kv_local_combine,4,5,512,32,2560,2,100,319332787.200000,311170560.000000,400349568.000000,16.820000,16.820000,16.820000,117.430000,1.000000,6.000000,2.000000,1.000000,118.430000,115.430000,3.000000,0.196918,0.196918,0.196918,30783569.920000,909312.000000,20230686.720000,20230686.720000,2512235.520000,2512235.520000,71244943.360000,35808040.960000,separate_quantized_data_fp32_scale_and_uint32_gather_index,2645463.040000,2027315.200000,469.720000,1277.080000,73890876.120000,37836633.240000,28458.060000,13299.020000,3788.530000,1635.570000,9813.420000,9813.420000,321566146.560000,321566146.560000,415890063.360000,372548567.040000,6291456.000000,3145728.000000,16.820000,1.000000,5.000000,16.820000,1.000000,1.000000,1.000000,0.000000,1.155481,1.000000,0,1.000000,103840481.280000,16545546.240000,8272773.120000,1452445532.160000,1024.000000,128.000000,1024.000000,1024.000000,1.000000,1.000000,1.000000,1024.000000,0.000000,1.000000,0.000000,3782410.240000,132.040000,48.470000,5.000000,0.004864,0.763660,9.001448,4.397214,0.649830,0.000000,2.888332,6.808000,26.380000,2117829918.720000,726222766.080000,10373038.080000,15362949.120000,100663296.000000,122603.520000,3072.000000,5186519.040000,5186519.040000,5186519.040000,5186519.040000,66182184.960000,22694461.440000,43487723.520000,4989911.040000,25165824.000000,25165824.000000,50331648.000000,0.000000,50331648.000000,50331648.000000,100663296.000000,0.000000,0.500000,0.500000,0.000000,0.805912,0.797561,46325.760000,76277.760000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,pim_cached_kv_scale,1.000000,50331648.000000,0.398781,0.000000,0.000000,336.620000,2.888332,2.065000,6.808000,26.380000,2.888332,2.065000,6.808000,26.380000,0.000000,37.530000,53.010000,19.530000,3.760000,1.280000,0.300000,0.020000,115.430000,1.000000,115.430000,45.740000,5.000000,77.010000,2.888332,2.065000,6.808000,26.380000,7.017192,5.770000,16.245000,32.230000,0.000000,67.324000,85.996000,89.060000,1.331525,6.498909,115.430000,1.000000,1.000000,126399283.200000,1208156.160000,15360.000000,199680.000000,376750.080000,616366.080000,127733114.880000,319332787.200000,0.009434,786432.000000,726222766.080000,6291456.000000,23718789.120000,726222766.080000,23718789.120000,156216852.480000,726222766.080000,156216852.480000,22694461.440000,22694461.440000,22694461.440000,22694461.440000,4881776.640000,0.000000
pubmed_node,trace,pubmed_node,validation,config_selection,target_1hop,source_dst_locality,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,5,512,32,2560,2,100,313411968.000000,309834240.000000,344276352.000000,9.330000,9.330000,9.330000,134.300000,1.000000,6.000000,1.000000,1.000000,135.300000,132.300000,3.000000,0.067424,0.067424,0.067424,35205939.200000,909312.000000,25860249.600000,25860249.600000,1304647.680000,1304647.680000,86926438.400000,37815234.560000,separate_quantized_data_fp32_scale_and_uint32_gather_index,3025510.400000,2257694.720000,537.200000,985.040000,89952486.000000,40073914.320000,34282.500000,16964.100000,2043.620000,849.380000,5096.280000,5096.280000,166994903.040000,166994903.040000,449637089.280000,425616998.400000,6291456.000000,3145728.000000,9.330000,1.000000,5.000000,9.330000,1.000000,1.000000,1.000000,0.000000,1.505114,1.000000,0,1.000000,111256535.040000,19988152.320000,9994076.160000,3390843125.760000,0.000000,128.000000,1024.000000,1024.000000,1.000000,0.000000,1.000000,1024.000000,0.000000,0.000000,0.000000,4335206.400000,141.470000,52.910000,5.000000,0.003217,0.334687,7.925044,3.836182,0.654289,0.000000,3.016105,8.517000,23.530000,2558483496.960000,832359628.800000,9252372.480000,9252372.480000,100663296.000000,448296.960000,3072.000000,4626186.240000,4626186.240000,4626186.240000,4626186.240000,0.000000,0.000000,0.000000,0.000000,25165824.000000,25165824.000000,50331648.000000,0.000000,50331648.000000,50331648.000000,100663296.000000,0.000000,0.500000,0.500000,0.000000,0.846886,0.805991,361267.200000,87029.760000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,pim_cached_kv_scale,1.000000,50331648.000000,0.402995,0.000000,0.000000,406.660000,3.016105,1.970000,8.517000,23.530000,3.016105,1.970000,8.517000,23.530000,0.000000,55.040000,42.200000,24.890000,8.490000,1.400000,0.280000,0.000000,132.300000,1.000000,132.300000,51.420000,5.000000,87.690000,3.016105,1.970000,8.517000,23.530000,7.763647,6.585000,18.067500,29.400000,0.000000,81.332000,100.450000,103.500000,1.286779,5.737399,132.300000,1.000000,1.000000,119168040.960000,5745377.280000,15360.000000,4629258.240000,398376.960000,702382.080000,125364787.200000,313411968.000000,0.045236,786432.000000,2558483496.960000,148037959.680000,184968806.400000,832359628.800000,25102909.440000,178236948.480000,832359628.800000,178236948.480000,79952609.280000,26011238.400000,26011238.400000,26011238.400000,5569904.640000,0.000000
